alien_name,enemy_name,alien1_species,alien1_home_planet,alien1_strength_level,alien1_speed_level,alien1_intelligence,alien2_species,alien2_home_planet,alien2_strength_level,alien2_speed_level,alien2_intelligence,winner
Crashhopper,AmpFibian,Loseite,Vega,7,4,9,Particularite,Zantron,5,8,5,Ultimate Cannonbolt
Chamalien,Ultimate Way Big,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Ultimate Echo Echo,Jetpack Alien,Respondite,Altair IV,10,9,5,Evidenceite,Solaris,8,9,8,Jetpack Alien
Snare-oh,Slapback,Personite,Ego the Living Planet,7,7,7,Threeite,Hala,7,6,9,Ultimate Echo Echo
Lodestar,Jetpack Alien,Particularlyite,Vulcan,10,9,5,Decideite,Hala,8,4,10,Ultimate Cannonbolt
Ball Weevil,Wildmutt,Eastite,Tierra Nova,8,4,5,Decideite,Zantron,8,4,10,Big Chill
Terraspin,Ultimate Big Chill,Mostite,Ego the Living Planet,9,10,6,Herite,Sirius,9,10,6,Ultimate Big Chill
Overflow,Ball Weevil,Formite,Vortis,10,8,8,Earlyite,Hala,8,4,6,Four Arms
Shocksquatch,Whampire,Totalite,Vega,7,6,9,Toughite,Zygara,7,6,10,Clockwork
Ultimate Echo Echo,Way Big,Particularite,Zantron,7,7,5,Formite,Krypton,7,8,10,Frankenstrike
Glitch Ben,AmpFibian,Dealite,Vega,8,5,10,Particularite,Zantron,5,8,10,Diamondhead
Jetpack Alien,Bloxx,Seaite,Epsilon Eridani,6,8,10,Workite,Rylos,5,9,9,Ditto
AmpFibian,Ultimate Way Big,Personite,Xandar,5,6,8,Spaceite,Vulcan,7,4,5,Jetpack Alien
Chamalien,NRG,Seaite,Altair IV,7,7,10,Discussionite,Tierra Nova,8,4,10,Upchuck
Upchuck,Ultimate Gravattack,Candidateite,Beta Hydri,7,4,8,Discussionite,Tierra Nova,5,4,6,AmpFibian
Slapback,Ultimate Way Big,Oilite,Vulcan,8,4,8,Earlyite,Orion Nebula,8,4,5,Heatblast
Upgrade,Big Chill,Minuteite,Nebulon,10,7,10,Sourceite,Vortis,9,5,8,Upgrade
Spidermonkey,Gravattack,Formite,Solaris,5,10,5,Receiveite,Qonos,7,6,6,Upchuck
Blitzwolfer,Toepick,Personite,Xandar,9,6,7,Herite,Xandar,7,6,9,Frankenstrike
Astrodactyl,Wildmutt,Valueite,Alpha Centauri,7,7,9,Formite,Tierra Nova,7,4,10,Way Big
Blitzwolfer,Bloxx,Sourceite,Epsilon Eridani,9,10,6,Centuryite,Kratos IV,7,10,9,Ultimate Big Chill
Chamalien,Ultimate Swampfire,Townite,Epsilon Eridani,6,7,10,Togetherite,Vega,8,6,8,NRG
Ultimate Big Chill,Whampire,Alsoite,Ego the Living Planet,9,10,6,Centuryite,Ego the Living Planet,9,10,10,Ultimate Big Chill
Ultimate Echo Echo,Way Big,Dealite,Zantron,7,8,9,Threeite,Tierra Nova,7,8,10,Way Big
Jetray,Ultimate Swampfire,Cellite,Ego the Living Planet,9,10,10,Sendite,Ego the Living Planet,9,10,10,Ultimate Big Chill
Ultimate Way Big,Grey Matter,Minuteite,Nebulon,10,9,5,Sourceite,Vortis,8,9,8,Ball Weevil
Ultimate Big Chill,Ultimate Swampfire,Dealite,Epsilon Eridani,7,4,9,Personite,Nebulon,7,8,10,Overflow
Spidermonkey,Armodrillo,Totalite,Altair IV,5,8,5,Earlyite,Solaris,6,8,10,Upchuck
Cannonbolt,Big Chill,Minuteite,Pandora,10,10,8,Sourceite,Vortis,9,5,8,Ultimate Swampfire
Brainstorm,Terraspin,Actionite,Xenon,7,4,7,Mostite,Vulcan,10,6,7,Humungousaur
Ultimate Wildmutt,Grey Matter,Taxite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Glitch Ben,Chamalien,Oilite,Vortis,9,5,8,Articleite,Alpha Centauri,5,7,5,Slapback
Upgrade,Big Chill,Minuteite,Nebulon,10,7,8,Sourceite,Vortis,9,5,8,Big Chill
Four Arms,Bloxx,Threeite,Ego the Living Planet,9,5,6,Centuryite,Sirius,9,10,9,Ultimate Swampfire
Gravattack,Ultimate Way Big,Eastite,Orion Nebula,5,10,10,Actite,Tierra Nova,8,4,6,Way Big
Blitzwolfer,Snare-oh,Somebodyite,Rylos,9,4,7,Mostite,Vulcan,10,6,7,Eatle
Fasttrack,Chamalien,Sourceite,Vortis,9,7,8,Particularite,Alpha Centauri,5,7,5,Chamalien
Toepick,Toepick,Agentite,Hala,10,6,7,Threeite,Xandar,7,6,9,Ultimate Echo Echo
Gax,Glitch Ben,Bestite,Xenon,8,4,6,Oilite,Beta Hydri,6,6,10,Rath
Brainstorm,Terraspin,Somebodyite,Epsilon Eridani,7,7,9,Aite,Vulcan,10,6,7,Snare-oh
Glitch Ben,Eatle,Littleite,Krypton,7,5,8,Valueite,Zantron,5,7,5,Eatle
Jetray,Ultimate Echo Echo,Toughite,Xandar,7,4,9,Mostite,Tierra Nova,6,4,7,Gravattack
Four Arms,Ultimate Echo Echo,Evidenceite,Orion Nebula,10,9,5,Riskite,Epsilon Eridani,8,9,10,AmpFibian
Rath,Lodestar,Maybeite,Tau Ceti,10,5,7,Aite,Talos IV,6,6,5,NRG
Swampfire,Armodrillo,Faceite,Vega,8,4,9,Minuteite,Xandar,7,8,10,Overflow
Astrodactyl,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Humungousaur
The Worst,Wildmutt,Totalite,Vega,6,4,5,Particularite,Zantron,6,4,10,Crashhopper
Cannonbolt,Four Arms,Minuteite,Pandora,10,10,10,Sourceite,Vortis,9,5,8,Upgrade
Goop,The Worst,Withoutite,Omega Centauri,9,4,10,Toughite,Altair IV,6,5,10,Shocksquatch
Jetray,Ultimate Big Chill,Indeedite,Ego the Living Planet,9,10,10,Particularlyite,Sirius,9,10,10,Ultimate Swampfire
Upchuck,Gravattack,Personite,Vega,7,7,6,Norite,Nebulon,6,6,7,Blitzwolfer
Toepick,Toepick,Personite,Talos IV,9,6,7,Whereite,Xandar,7,6,9,Toepick
Blitzwolfer,Snare-oh,Storeite,Omega Centauri,6,6,6,Aite,Talos IV,7,6,6,Glitch Ben
Upgrade,Big Chill,Acrossite,Nebulon,10,7,8,Sourceite,Vortis,9,5,8,Whampire
Overflow,Big Chill,Minuteite,Nebulon,10,10,8,Sourceite,Vortis,9,5,8,Upgrade
Shock Rock,Eatle,Withoutite,Vega,7,6,6,Valueite,Zantron,5,7,5,Eatle
Fasttrack,Ultimate Way Big,Totalite,Nexus Prime,6,9,8,Programite,Beta Hydri,7,4,6,Way Big
Bullfrag,Ultimate Echo Echo,Oilite,Tau Ceti,5,8,5,Particularite,Krypton,6,8,10,AmpFibian
Humungousaur,Ultimate Way Big,Oilite,Tierra Nova,8,4,5,Actite,Rylos,7,4,7,Ultimate Way Big
Toepick,Ultimate Spidermonkey,Personite,Zygara,9,8,6,Minuteite,Talos IV,5,10,10,Ultimate Swampfire
Fasttrack,Jury Rigg,Faceite,Solaris,8,8,9,Dealite,Tierra Nova,9,10,6,Jetray
Fasttrack,Four Arms,Simpleite,Zygara,9,10,10,Riskite,Nebulon,8,10,6,Ball Weevil
Gravattack,Armodrillo,Seaite,Tau Ceti,5,8,10,Workite,Rylos,9,4,10,Whampire
Brainstorm,Terraspin,Actionite,Xenon,7,6,7,Mostite,Orion Nebula,10,6,7,Snare-oh
Ultimate Wildmutt,Jetpack Alien,Aite,Altair IV,10,9,5,Workite,Tau Ceti,8,9,6,Jetpack Alien
Mole-Stache,Feedback,Valueite,Solaris,9,8,6,Agentite,Beta Hydri,9,10,10,Ultimate Spidermonkey
Rath,Eatle,Littleite,Rylos,7,5,10,Valueite,Alpha Centauri,5,7,5,Eatle
Way Big,Armodrillo,Acrossite,Beta Hydri,7,8,5,Cellite,Tierra Nova,7,8,10,Jetray
Shock Rock,Eatle,Evidenceite,Rylos,7,7,6,Valueite,Orion Nebula,5,7,5,Diamondhead
Ultimate Big Chill,Ultimate Swampfire,Alsoite,Solaris,9,10,10,Centuryite,Ego the Living Planet,9,5,10,Ultimate Swampfire
Water Hazard,Pesky Dust,Withoutite,Ego the Living Planet,7,4,10,Minuteite,Altair IV,10,10,10,Clockwork
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Atomix,Wildmutt,Indeedite,Vega,9,7,8,Withoutite,Vulcan,5,4,10,Snare-oh
Shocksquatch,Ultimate Big Chill,Whereite,Orion Nebula,9,6,6,Whereite,Xandar,7,6,9,Toepick
Swampfire,Shocksquatch,Programite,Nexus Prime,9,6,6,Spaceite,Hala,6,6,9,Overflow
Kickin Hawk,Glitch Ben,Toughite,Altair IV,5,9,8,Discussionite,Hala,8,4,6,Gax
Upchuck,Snare-oh,Acrossite,Hala,7,7,10,Agentite,Vulcan,10,4,5,Snare-oh
Diamondhead,Ultimate Big Chill,Seaite,Solaris,7,10,9,Girlite,Altair IV,10,10,10,Clockwork
Astrodactyl,Gax,Particularlyite,Tierra Nova,8,8,10,Groundite,Sirius,8,4,6,Ultimate Big Chill
Eatle,Toepick,Personite,Talos IV,9,6,7,Whereite,Xandar,7,6,9,Toepick
Way Big,Swampfire,Faceite,Epsilon Eridani,9,7,10,Sendite,Nebulon,5,7,5,Big Chill
Whampire,Ultimate Way Big,Totalite,Alpha Centauri,8,6,9,Storeite,Hala,8,4,6,Ghostfreak
Ditto,Gravattack,Decideite,Vega,8,4,8,Thusite,Solaris,5,8,5,Chamalien
XLR8,Chamalien,Sourceite,Vortis,8,5,8,Articleite,Alpha Centauri,5,7,5,Chamalien
Terraspin,Snare-oh,Personite,Epsilon Eridani,9,4,6,Herite,Vega,6,6,9,Ultimate Echo Echo
Atomix,Jetpack Alien,Respondite,Pandora,10,9,5,Sourceite,Vortis,9,5,8,Big Chill
Ultimate Spidermonkey,Jetpack Alien,Taxite,Altair IV,6,9,5,Discussionite,Tau Ceti,8,9,6,Jetpack Alien
Walkatrout,Grey Matter,Togetherite,Altair IV,10,9,5,Workite,Epsilon Eridani,8,9,8,Ultimate Spidermonkey
Pesky Dust,Jetray,Formite,Tau Ceti,8,4,6,Darkite,Altair IV,6,8,6,Ultimate Humungousaur
Jetray,Ultimate Swampfire,Everite,Orion Nebula,9,8,10,Totalite,Nebulon,9,10,10,Cannonbolt
Humungousaur,Ultimate Echo Echo,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Shocksquatch
Wildmutt,Snare-oh,Articleite,Alpha Centauri,7,4,6,Whereite,Zygara,9,4,7,Toepick
Snare-oh,Terraspin,Somebodyite,Xenon,7,4,7,Aite,Orion Nebula,10,6,7,Terraspin
AmpFibian,Jetpack Alien,Particularite,Tau Ceti,6,10,10,Herite,Tierra Nova,6,8,10,Upchuck
Chamalien,AmpFibian,Colorite,Vega,7,10,6,Valueite,Zantron,5,7,5,Gravattack
Glitch Ben,Chamalien,Sourceite,Vortis,8,5,8,Articleite,Alpha Centauri,5,4,5,Gravattack
Four Arms,Bloxx,Yardite,Alpha Centauri,7,4,7,Decideite,Vulcan,9,10,7,Mole-Stache
Walkatrout,Ultimate Way Big,Totalite,Vulcan,8,9,8,Decideite,Tau Ceti,8,8,6,Ultimate Wildmutt
Ditto,Grey Matter,Spaceite,Altair IV,7,4,9,Electionite,Alpha Centauri,8,4,10,AmpFibian
Upchuck,Snare-oh,Oilite,Hala,7,7,7,Personite,Beta Hydri,7,6,7,Gax
Bullfrag,AmpFibian,Faceite,Nebulon,8,7,6,Decideite,Vortis,5,7,7,Brainstorm
Walkatrout,Jetpack Alien,Articleite,Altair IV,10,9,5,Discussionite,Krypton,8,9,8,Atomix
Brainstorm,Terraspin,Actionite,Beta Hydri,7,7,7,Aite,Vulcan,5,6,7,Snare-oh
Slapback,Bloxx,Somebodyite,Kratos IV,6,6,10,Actite,Solaris,7,6,9,Ultimate Gravattack
Pesky Dust,Ultimate Big Chill,Threeite,Krypton,7,8,10,Electionite,Rylos,6,8,7,Jetray
Way Big,Snare-oh,Actionite,Rylos,7,4,5,Receiveite,Orion Nebula,9,8,7,Chamalien
Ultimate Wildmutt,Big Chill,Minuteite,Nebulon,10,7,10,Sourceite,Vortis,9,5,8,Water Hazard
Upchuck,Overflow,Articleite,Orion Nebula,9,6,10,Riskite,Hala,9,10,7,Diamondhead
Crashhopper,Lodestar,Formite,Vega,7,7,9,Cellite,Tierra Nova,9,8,10,Upchuck
Ultimate Echo Echo,Ultimate Echo Echo,Taxite,Solaris,6,4,9,Earlyite,Tierra Nova,7,8,10,Ultimate Big Chill
AmpFibian,Ultimate Swampfire,Acrossite,Vulcan,6,7,10,Groundite,Vega,6,6,10,Water Hazard
Toepick,XLR8,Whereite,Tau Ceti,10,7,8,Workite,Hala,8,4,8,Whampire
XLR8,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Jetpack Alien,AmpFibian,Candidateite,Vega,8,7,8,Particularite,Zantron,5,8,5,Armodrillo
Pesky Dust,Upgrade,Indeedite,Vega,10,8,6,Simpleite,Zygara,7,10,6,Ultimate Big Chill
Blitzwolfer,Snare-oh,Acrossite,Xenon,7,4,6,Aite,Orion Nebula,5,10,7,Wildmutt
Shocksquatch,Toepick,Middleite,Hala,9,6,5,Threeite,Hala,7,10,9,Way Big
Walkatrout,Glitch Ben,Aite,Vulcan,10,9,5,Townite,Altair IV,8,9,9,Ditto
Crashhopper,Eatle,Withoutite,Vortis,9,5,8,Valueite,Zantron,5,7,5,Eatle
Blitzwolfer,Toepick,Personite,Talos IV,7,6,7,Whereite,Xandar,7,6,9,Toepick
Four Arms,Toepick,Faceite,Talos IV,5,6,9,Whereite,Xandar,7,6,9,Pesky Dust
Terraspin,Ultimate Big Chill,Mostite,Ego the Living Planet,9,6,7,Herite,Nebulon,9,10,9,Ultimate Big Chill
Brainstorm,Terraspin,Somebodyite,Xenon,7,4,8,Chanceite,Orion Nebula,10,6,7,Terraspin
Cannonbolt,Heatblast,Taxite,Solaris,5,7,7,Workite,Epsilon Eridani,8,4,7,Glitch Ben
Blitzwolfer,Ditto,Nameite,Altair IV,7,7,7,Mostite,Tierra Nova,6,6,7,Snare-oh
Ripjaws,Whampire,Acrossite,Ego the Living Planet,7,7,10,Togetherite,Epsilon Eridani,9,4,7,Toepick
AmpFibian,Glitch Ben,Cellite,Beta Hydri,10,10,10,Everite,Hala,7,4,8,NRG
Upchuck,Ultimate Spidermonkey,Seaite,Krypton,7,7,6,Aite,Epsilon Eridani,10,4,5,Mole-Stache
Ball Weevil,Ditto,Evidenceite,Vulcan,10,9,5,Actite,Hala,8,4,6,Glitch Ben
Four Arms,Snare-oh,Decideite,Vega,8,9,5,Decideite,Vega,8,4,5,Swampfire
Kickin Hawk,Ball Weevil,Workite,Altair IV,6,9,5,Threeite,Nebulon,8,4,8,Ditto
Lodestar,Ditto,Maybeite,Krypton,5,6,10,Workite,Krypton,8,4,6,Pesky Dust
Ditto,AmpFibian,Particularlyite,Vega,8,4,5,Programite,Vulcan,6,8,6,Way Big
Ultimate Spidermonkey,Jetpack Alien,Respondite,Nebulon,10,7,5,Actite,Tau Ceti,8,9,8,Jetpack Alien
Gax,Ultimate Echo Echo,Personite,Orion Nebula,10,6,7,Threeite,Hala,6,6,7,Ball Weevil
Jetpack Alien,Swampfire,Respondite,Altair IV,6,9,5,Particularlyite,Hala,8,4,6,Chromastone
Astrodactyl,Gutrot,Threeite,Solaris,5,4,5,Storeite,Tierra Nova,9,4,6,Shocksquatch
Alien X,Ultimate Swampfire,Everite,Pandora,7,10,6,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Water Hazard,Four Arms,Electionite,Hala,5,7,10,Decideite,Vulcan,8,4,8,Ultimate Cannonbolt
Gravattack,Four Arms,Oilite,Hala,8,5,8,Threeite,Hala,8,4,6,Upchuck
Alien X,Big Chill,Growthite,Solaris,10,7,8,Candidateite,Vortis,9,10,8,Goop
Upgrade,Ditto,Middleite,Vega,9,5,8,Discussionite,Kratos IV,5,10,5,Ultimate Humungousaur
Wildmutt,Ultimate Echo Echo,Alsoite,Orion Nebula,9,6,9,Cellite,Hala,9,10,8,Ultimate Swampfire
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Epsilon Eridani,8,9,8,Jetpack Alien
Ditto,Armodrillo,Dealite,Zantron,5,9,5,Workite,Krypton,8,4,10,Overflow
Ultimate Swampfire,Big Chill,Minuteite,Nebulon,10,9,10,Sourceite,Vortis,9,5,8,Gravattack
Lodestar,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,6,7,Astrodactyl
Jetray,Cannonbolt,Everite,Hala,10,4,7,Particularlyite,Altair IV,6,6,9,Ghostfreak
Snare-oh,Ultimate Way Big,Dealite,Epsilon Eridani,10,6,8,Thusite,Hala,8,4,8,Grey Matter
Jetray,Toepick,Articleite,Kratos IV,10,6,10,Cellite,Xandar,8,4,8,Heatblast
Overflow,Wildmutt,Colorite,Tierra Nova,7,6,9,Formite,Solaris,7,8,9,Echo Echo
Jury Rigg,Grey Matter,Actionite,Beta Hydri,7,10,7,Personite,Tierra Nova,5,10,7,Whampire
Ghostfreak,Goop,Girlite,Xandar,10,10,7,Cellite,Altair IV,9,10,10,Lodestar
Rath,Eatle,Sourceite,Zygara,7,5,6,Valueite,Kratos IV,5,7,5,Eatle
Diamondhead,Whampire,Valueite,Ego the Living Planet,9,7,10,Riskite,Beta Hydri,9,6,9,Whampire
Ultimate Echo Echo,Wildmutt,Articleite,Epsilon Eridani,6,7,7,Receiveite,Talos IV,6,8,6,Overflow
Big Chill,Chamalien,Oilite,Alpha Centauri,8,5,8,Aite,Alpha Centauri,5,4,5,Chamalien
Overflow,Ultimate Way Big,Sendite,Altair IV,10,5,10,Townite,Tau Ceti,8,9,8,Ghostfreak
Atomix,Jetray,Nameite,Kratos IV,5,8,9,Sendite,Nebulon,7,5,10,Fasttrack
Chamalien,Ultimate Swampfire,Acrossite,Tau Ceti,8,8,6,Maybeite,Qonos,6,4,6,Ultimate Humungousaur
Frankenstrike,Ultimate Gravattack,Actionite,Rylos,5,8,10,Actite,Rylos,10,4,7,Humungousaur
Swampfire,AmpFibian,Bestite,Vega,8,4,5,Particularite,Zantron,5,8,5,Gravattack
Walkatrout,Armodrillo,Sendite,Altair IV,10,9,5,Decideite,Epsilon Eridani,8,4,6,Upchuck
Diamondhead,Snare-oh,Eastite,Sirius,8,4,5,Cellite,Nebulon,7,8,10,Ghostfreak
AmpFibian,Way Big,Particularite,Zantron,7,8,5,Formite,Tierra Nova,7,8,10,Way Big
Chamalien,Wildmutt,Yardite,Vega,5,9,5,Discussionite,Krypton,8,4,10,Ditto
Ultimate Spidermonkey,Way Big,Taxite,Zantron,10,7,5,Threeite,Tierra Nova,8,4,6,Ultimate Echo Echo
Jetpack Alien,Cannonbolt,Articleite,Sirius,10,7,7,Whereite,Pandora,7,10,6,Ultimate Way Big
Brainstorm,Ultimate Way Big,Actionite,Beta Hydri,8,5,8,Aite,Vulcan,5,7,7,Snare-oh
Humungousaur,Ultimate Gravattack,Lateite,Rylos,7,8,10,Actite,Rylos,10,7,7,Humungousaur
Cannonbolt,Big Chill,Minuteite,Nebulon,10,7,7,Sourceite,Vortis,9,5,8,Upgrade
Rath,Eatle,Withoutite,Vega,7,5,6,Valueite,Zantron,5,7,5,AmpFibian
Diamondhead,Snare-oh,Everite,Zygara,7,4,6,Electionite,Nebulon,6,6,9,Frankenstrike
XLR8,Eatle,Sourceite,Vega,8,5,5,Particularite,Orion Nebula,5,7,5,Overflow
Upgrade,Big Chill,Minuteite,Nebulon,9,10,8,Sourceite,Vortis,9,5,8,Upgrade
Upgrade,Ultimate Cannonbolt,Minuteite,Altair IV,9,10,8,Sourceite,Vortis,9,5,8,Big Chill
Diamondhead,Lodestar,Norite,Beta Hydri,7,6,7,Electionite,Solaris,6,8,9,Overflow
Slapback,Swampfire,Indeedite,Andromeda Prime,7,6,6,Discussionite,Altair IV,7,6,10,Ultimate Big Chill
Blitzwolfer,Fasttrack,Alsoite,Vega,9,10,10,Herite,Ego the Living Planet,9,8,9,Ultimate Big Chill
Wildmutt,Ultimate Echo Echo,Totalite,Rylos,7,5,10,Sendite,Orion Nebula,5,7,5,Humungousaur
Jetpack Alien,Ultimate Way Big,Greenite,Altair IV,5,4,7,Darkite,Hala,8,6,6,The Worst
Diamondhead,Ultimate Swampfire,Maybeite,Orion Nebula,7,7,6,Formite,Krypton,7,10,10,Toepick
Atomix,Big Chill,Minuteite,Nebulon,10,7,10,Sourceite,Vortis,9,5,8,Big Chill
AmpFibian,Ultimate Way Big,Simpleite,Krypton,6,4,5,Threeite,Tierra Nova,7,4,6,Pesky Dust
Ultimate Cannonbolt,Glitch Ben,Middleite,Hala,5,7,8,Maybeite,Altair IV,9,8,8,Stinkfly
Pesky Dust,Overflow,Workite,Rylos,7,8,10,Earlyite,Rylos,7,7,7,Grey Matter
Goop,AmpFibian,Whereite,Epsilon Eridani,9,7,7,Sourceite,Solaris,7,10,9,Ultimate Way Big
Astrodactyl,Glitch Ben,Seaite,Alpha Centauri,5,5,9,Actite,Rylos,10,4,7,Spidermonkey
Ultimate Wildmutt,Big Chill,Sourceite,Qonos,10,9,8,Oilite,Vortis,9,4,8,The Worst
Ultimate Echo Echo,NRG,Aite,Vulcan,5,8,5,Norite,Epsilon Eridani,8,4,6,Ditto
Blitzwolfer,Terraspin,Togetherite,Orion Nebula,6,6,7,Earlyite,Sirius,7,10,9,Ultimate Way Big
Upgrade,Cannonbolt,Programite,Nexus Prime,10,10,9,Cellite,Krypton,9,5,8,Cannonbolt
Rath,Wildmutt,Agentite,Altair IV,7,10,10,Minuteite,Vulcan,9,6,7,Kickin Hawk
Humungousaur,Ultimate Gravattack,Lateite,Krypton,5,8,10,Actite,Rylos,10,4,7,Humungousaur
Kickin Hawk,Lodestar,Earlyite,Solaris,9,6,8,Centuryite,Alpha Centauri,5,4,10,Whampire
Glitch Ben,Chamalien,Loseite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Snare-oh
The Worst,Way Big,Everite,Tau Ceti,8,4,6,Leaderite,Nexus Prime,7,8,10,Frankenstrike
Slapback,Ultimate Swampfire,Alsoite,Alpha Centauri,5,10,8,Cellite,Ego the Living Planet,6,8,10,AmpFibian
Shock Rock,Overflow,Yardite,Rylos,7,7,10,Aite,Rylos,10,10,7,Terraspin
Cannonbolt,Big Chill,Minuteite,Pandora,10,7,8,Sourceite,Vortis,9,5,8,Big Chill
Stinkfly,Ultimate Way Big,Sendite,Orion Nebula,5,4,5,Workite,Rylos,7,4,6,Ultimate Echo Echo
Shock Rock,Eatle,Littleite,Rylos,7,7,8,Valueite,Orion Nebula,5,7,5,Glitch Ben
Four Arms,Way Big,Colorite,Zygara,7,4,9,Programite,Tierra Nova,6,8,9,AmpFibian
Terraspin,Toepick,Personite,Talos IV,9,6,7,Whereite,Xandar,7,6,9,Toepick
Atomix,Whampire,Programite,Andromeda Prime,9,10,10,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
XLR8,Way Big,Threeite,Xandar,7,4,6,Toughite,Vulcan,6,8,5,Frankenstrike
Kickin Hawk,Eatle,Faceite,Sirius,7,5,8,Valueite,Krypton,7,4,5,Upchuck
Feedback,Ultimate Way Big,Oilite,Hala,5,9,5,Groundite,Hala,7,4,6,Ultimate Echo Echo
XLR8,Way Big,Taxite,Vega,8,10,5,Formite,Solaris,9,8,10,Ditto
Toepick,Terraspin,Somebodyite,Omega Centauri,9,6,6,Whereite,Nebulon,10,6,7,Toepick
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Humungousaur
Big Chill,Eatle,Littleite,Vega,9,5,6,Valueite,Orion Nebula,5,7,5,Frankenstrike
Ultimate Humungousaur,Four Arms,Bestite,Altair IV,7,9,8,Storeite,Rylos,8,4,6,Ultimate Swampfire
Swampfire,Grey Matter,Littleite,Beta Hydri,7,4,8,Receiveite,Orion Nebula,5,7,5,NRG
Big Chill,Goop,Mostite,Ego the Living Planet,9,4,6,Groundite,Nebulon,9,10,9,Ultimate Swampfire
Gravattack,Lodestar,Yardite,Sirius,10,10,6,Formite,Nebulon,9,10,7,Wildmutt
Ultimate Swampfire,Ultimate Swampfire,Maybeite,Kratos IV,7,4,10,Electionite,Tierra Nova,9,10,7,Cannonbolt
Terraspin,Bloxx,Spaceite,Beta Hydri,6,4,8,Spaceite,Zygara,9,8,5,Ultimate Echo Echo
The Worst,Ultimate Way Big,Agentite,Alpha Centauri,5,7,8,Agentite,Vega,5,4,6,Gravattack
Walkatrout,Jetpack Alien,Respondite,Altair IV,8,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Four Arms,Grey Matter,Bestite,Solaris,8,6,5,Receiveite,Epsilon Eridani,6,4,6,Ghostfreak
Alien X,Overflow,Colorite,Kratos IV,10,10,10,Leaderite,Nebulon,6,4,8,NRG
Ultimate Echo Echo,Ultimate Gravattack,Mostite,Rylos,7,4,9,Threeite,Hala,7,4,9,Frankenstrike
Mole-Stache,Chamalien,Dealite,Alpha Centauri,8,8,9,Particularite,Ego the Living Planet,5,4,10,Chamalien
Humungousaur,NRG,Cellite,Vulcan,5,9,10,Workite,Tierra Nova,8,4,6,Blitzwolfer
Walkatrout,Cannonbolt,Agentite,Epsilon Eridani,7,7,9,Totalite,Krypton,8,4,7,Terraspin
XLR8,Snare-oh,Ontoite,Zygara,7,7,8,Aite,Kratos IV,10,7,5,XLR8
Jetray,Ultimate Echo Echo,Yardite,Epsilon Eridani,9,8,8,Threeite,Solaris,6,10,7,Atomix
Ditto,Way Big,Dealite,Vulcan,7,9,9,Formite,Krypton,7,8,6,Ultimate Spidermonkey
Pesky Dust,Blitzwolfer,Dealite,Vega,8,4,9,Dealite,Krypton,7,8,9,Toepick
Gravattack,Gravattack,Chanceite,Zantron,8,5,9,Sendite,Xandar,9,8,10,Ultimate Way Big
Terraspin,Ultimate Cannonbolt,Storeite,Orion Nebula,8,4,7,Withoutite,Hala,7,6,10,Ultimate Echo Echo
Spidermonkey,Armodrillo,Norite,Kratos IV,10,7,10,Workite,Tierra Nova,5,4,7,Ball Weevil
Atomix,Whampire,Acrossite,Solaris,6,10,10,Chanceite,Krypton,9,4,9,Ultimate Swampfire
Ultimate Big Chill,Big Chill,Minuteite,Nebulon,6,10,10,Centuryite,Vortis,9,5,8,Ultimate Swampfire
Hot Shot,Armodrillo,Personite,Beta Hydri,7,5,6,Particularite,Krypton,5,10,5,Gravattack
Astrodactyl,Ultimate Way Big,Evidenceite,Qonos,5,9,8,Programite,Ego the Living Planet,7,8,8,Atomix
Brainstorm,Terraspin,Actionite,Xenon,7,4,10,Aite,Vulcan,10,6,7,Terraspin
Ghostfreak,Ultimate Spidermonkey,Centuryite,Altair IV,7,4,8,Darkite,Vega,9,10,10,Goop
Bullfrag,Ball Weevil,Herite,Vega,9,8,9,Spaceite,Tierra Nova,5,7,5,Swampfire
Walkatrout,Wildmutt,Bestite,Vega,6,4,5,Threeite,Krypton,7,4,5,Ultimate Echo Echo
Upchuck,Glitch Ben,Maybeite,Vega,7,8,9,Withoutite,Krypton,6,8,9,Swampfire
Pesky Dust,Ultimate Gravattack,Decideite,Vortis,8,4,7,Togetherite,Nebulon,9,4,10,Goop
Humungousaur,Ultimate Gravattack,Lateite,Rylos,8,8,10,Actite,Rylos,10,4,7,Humungousaur
Upchuck,AmpFibian,Valueite,Vega,8,4,6,Evidenceite,Epsilon Eridani,5,4,6,NRG
