alien_name,enemy_name,alien1_species,alien1_home_planet,alien1_strength_level,alien1_speed_level,alien1_intelligence,alien2_species,alien2_home_planet,alien2_strength_level,alien2_speed_level,alien2_intelligence,winner
Slapback,Bloxx,Minuteite,Beta Hydri,5,10,6,Aite,Altair IV,8,6,7,Eatle
Ultimate Way Big,Chamalien,Middleite,Solaris,9,5,8,Workite,Vortis,9,8,10,Pesky Dust
Rath,Eatle,Taxite,Vega,5,8,6,Valueite,Orion Nebula,9,4,9,Lodestar
Snare-oh,Blitzwolfer,Girlite,Alpha Centauri,9,5,8,Minuteite,Kratos IV,10,8,7,Ultimate Swampfire
Terraspin,Way Big,Receiveite,Krypton,10,9,9,Cellite,Tau Ceti,9,10,6,Swampfire
Ultimate Wildmutt,Ultimate Cannonbolt,Personite,Sirius,10,4,10,Whereite,Tau Ceti,9,10,10,Way Big
AmpFibian,The Worst,Girlite,Ego the Living Planet,9,7,8,Articleite,Alpha Centauri,5,6,5,Humungousaur
Frankenstrike,Jetpack Alien,Togetherite,Epsilon Eridani,8,7,5,Workite,Xandar,6,8,9,Eatle
Upchuck,NRG,Dealite,Zantron,6,8,6,Greenite,Alpha Centauri,10,4,9,Ultimate Humungousaur
Brainstorm,Eatle,Withoutite,Solaris,9,6,9,Chanceite,Hala,5,4,6,Ultimate Big Chill
The Worst,Blitzwolfer,Articleite,Beta Hydri,8,7,9,Norite,Ego the Living Planet,9,8,7,Toepick
Mole-Stache,Whampire,Sourceite,Rylos,5,4,8,Electionite,Rylos,7,4,10,Pesky Dust
Four Arms,Eatle,Cellite,Orion Nebula,9,5,6,Valueite,Epsilon Eridani,5,4,5,Eatle
Ball Weevil,Gutrot,Totalite,Solaris,9,8,9,Particularlyite,Ego the Living Planet,10,10,6,Wildvine
Blitzwolfer,NRG,Respondite,Altair IV,10,8,7,Particularite,Krypton,6,8,5,Jetpack Alien
Terraspin,Ditto,Littleite,Vega,7,10,10,Townite,Tau Ceti,8,7,5,Toepick
Ultimate Big Chill,The Worst,Maybeite,Nebulon,6,4,9,Centuryite,Vulcan,8,8,6,Jetpack Alien
Ghostfreak,Ultimate Big Chill,Sendite,Zygara,7,8,7,Aite,Krypton,9,4,6,Diamondhead
Big Chill,Ultimate Echo Echo,Programite,Altair IV,7,10,8,Electionite,Ego the Living Planet,9,7,7,Ultimate Swampfire
Humungousaur,Blitzwolfer,Colorite,Vega,9,5,8,Storeite,Beta Hydri,5,9,10,Snare-oh
Astrodactyl,Ultimate Gravattack,Dealite,Altair IV,6,6,6,Spaceite,Vortis,9,5,5,Swampfire
NRG,Ultimate Way Big,Earlyite,Krypton,6,5,9,Chanceite,Xandar,5,6,10,AmpFibian
Ultimate Cannonbolt,Big Chill,Acrossite,Zygara,8,4,7,Workite,Hala,8,8,8,Ultimate Way Big
Pesky Dust,Terraspin,Valueite,Beta Hydri,8,4,9,Sendite,Vega,8,10,10,Glitch Ben
Way Big,Wildmutt,Taxite,Vortis,10,10,5,Threeite,Orion Nebula,7,9,8,Ultimate Echo Echo
Upgrade,Snare-oh,Yardite,Solaris,7,5,5,Whereite,Hala,8,4,6,Ultimate Gravattack
Atomix,AmpFibian,Dealite,Alpha Centauri,5,6,8,Articleite,Talos IV,5,4,5,Ultimate Way Big
Toepick,Gax,Indeedite,Vega,6,8,7,Centuryite,Vortis,6,4,5,Toepick
Water Hazard,Ditto,Seaite,Zygara,9,5,10,Townite,Vulcan,10,4,7,Ultimate Swampfire
Shock Rock,Snare-oh,Mostite,Vega,9,5,8,Ontoite,Alpha Centauri,7,7,10,Gravattack
Alien X,AmpFibian,Agentite,Vulcan,6,7,10,Discussionite,Alpha Centauri,9,6,10,Slapback
Crashhopper,Terraspin,Lateite,Vega,7,10,6,Mostite,Vortis,9,9,5,Stinkfly
Eye Guy,Echo Echo,Aite,Beta Hydri,8,8,8,Centuryite,Ego the Living Planet,8,5,10,XLR8
Shocksquatch,Ultimate Swampfire,Maybeite,Vega,7,9,10,Centuryite,Zantron,9,5,8,Gravattack
Way Big,Wildmutt,Littleite,Vega,5,9,5,Threeite,Vortis,8,10,6,Jetpack Alien
Kickin Hawk,Ditto,Totalite,Altair IV,5,5,10,Dealite,Alpha Centauri,5,6,5,Ultimate Way Big
Wildvine,Swampfire,Townite,Rylos,7,6,8,Articleite,Nebulon,9,6,7,Goop
Feedback,Cannonbolt,Sourceite,Tierra Nova,9,9,10,Centuryite,Ego the Living Planet,10,4,9,Whampire
The Worst,Ultimate Wildmutt,Withoutite,Vortis,10,8,5,Cellite,Vortis,9,8,10,NRG
Way Big,Four Arms,Mostite,Altair IV,10,5,8,Sourceite,Epsilon Eridani,5,4,5,Four Arms
Ultimate Echo Echo,Ultimate Swampfire,Totalite,Zygara,9,7,10,Totalite,Zygara,5,4,10,Ultimate Swampfire
Mole-Stache,Snare-oh,Aite,Alpha Centauri,10,10,8,Whereite,Kratos IV,7,5,7,Glitch Ben
Four Arms,Big Chill,Mostite,Vulcan,5,8,6,Aite,Krypton,7,8,5,Rath
Swampfire,Feedback,Faceite,Hala,6,8,8,Norite,Zygara,9,4,5,Armodrillo
Heatblast,Feedback,Townite,Alpha Centauri,9,7,8,Receiveite,Pandora,8,4,6,Echo Echo
Terraspin,Armodrillo,Actionite,Vega,10,9,10,Discussionite,Tau Ceti,8,7,10,Ultimate Big Chill
Jury Rigg,Chamalien,Particularlyite,Qonos,8,10,6,Greenite,Alpha Centauri,9,4,8,Terraspin
Upchuck,Terraspin,Actionite,Hala,10,7,8,Totalite,Nebulon,9,5,8,Ultimate Way Big
Goop,Ultimate Way Big,Programite,Hala,9,5,9,Threeite,Hala,7,10,5,Upchuck
Eye Guy,Ball Weevil,Sourceite,Beta Hydri,9,8,6,Centuryite,Zygara,7,10,9,Ultimate Spidermonkey
Shock Rock,Eatle,Formite,Orion Nebula,8,5,6,Threeite,Orion Nebula,9,5,10,Lodestar
Crashhopper,Wildmutt,Acrossite,Vega,8,5,8,Groundite,Vortis,5,8,10,Ditto
Ultimate Spidermonkey,Ultimate Cannonbolt,Sendite,Tierra Nova,5,7,8,Actite,Orion Nebula,8,7,6,Wildmutt
Terraspin,Wildmutt,Mostite,Vega,10,10,5,Threeite,Krypton,5,7,9,Diamondhead
Goop,Swampfire,Growthite,Vega,9,6,7,Formite,Rylos,9,8,7,Blitzwolfer
Gravattack,Swampfire,Actionite,Andromeda Prime,8,8,9,Articleite,Epsilon Eridani,6,10,5,Jetpack Alien
Diamondhead,Four Arms,Evidenceite,Vega,9,5,8,Threeite,Krypton,7,4,6,Ultimate Echo Echo
Goop,AmpFibian,Withoutite,Pandora,7,4,5,Herite,Epsilon Eridani,10,8,5,Ultimate Swampfire
Bloxx,Whampire,Riskite,Tau Ceti,8,9,5,Darkite,Tau Ceti,6,5,5,Jetpack Alien
Rath,Big Chill,Bestite,Krypton,10,10,10,Sourceite,Rylos,5,10,7,Terraspin
Fasttrack,Ultimate Big Chill,Simpleite,Rylos,5,5,8,Actite,Tierra Nova,5,4,5,Ultimate Echo Echo
Feedback,Diamondhead,Herite,Altair IV,7,4,9,Norite,Beta Hydri,9,8,5,Ultimate Way Big
Upchuck,Jury Rigg,Lateite,Altair IV,9,7,8,Programite,Vega,10,10,8,Ultimate Wildmutt
Frankenstrike,AmpFibian,Whereite,Epsilon Eridani,5,9,8,Particularite,Tierra Nova,5,10,5,Ultimate Swampfire
Brainstorm,Snare-oh,Particularlyite,Hala,6,10,5,Aite,Krypton,10,7,8,Ultimate Echo Echo
Brainstorm,Big Chill,Nameite,Hala,8,9,5,Sourceite,Vulcan,5,10,8,Eatle
Snare-oh,Upgrade,Sourceite,Vega,7,9,10,Storeite,Solaris,9,8,10,Pesky Dust
Ultimate Wildmutt,NRG,Greenite,Tau Ceti,5,8,5,Discussionite,Alpha Centauri,9,6,5,Cannonbolt
Astrodactyl,Heatblast,Riskite,Vulcan,5,6,9,Aite,Epsilon Eridani,10,4,9,Terraspin
Wildvine,Ultimate Swampfire,Townite,Hala,9,7,10,Norite,Zantron,9,4,9,Gax
The Worst,Way Big,Withoutite,Alpha Centauri,10,5,8,Electionite,Sirius,6,10,9,Diamondhead
Chamalien,Snare-oh,Oilite,Altair IV,9,8,10,Whereite,Nebulon,5,4,8,Ditto
Ultimate Spidermonkey,Ultimate Big Chill,Aite,Vega,5,4,9,Dealite,Talos IV,8,6,5,Gravattack
Fasttrack,Ditto,Candidateite,Zygara,9,5,8,Actite,Rylos,5,9,9,Grey Matter
Wildvine,Whampire,Townite,Sirius,7,6,6,Riskite,Pandora,9,4,9,Chamalien
Ball Weevil,Cannonbolt,Maybeite,Altair IV,9,5,5,Receiveite,Kratos IV,5,4,5,Ultimate Swampfire
Gravattack,Four Arms,Personite,Tierra Nova,7,4,6,Decideite,Epsilon Eridani,9,4,10,Way Big
Astrodactyl,Armodrillo,Particularlyite,Zantron,9,8,10,Herite,Hala,10,4,10,Ditto
Cannonbolt,AmpFibian,Minuteite,Vulcan,8,6,8,Earlyite,Krypton,10,6,9,Ultimate Wildmutt
Big Chill,Glitch Ben,Herite,Orion Nebula,5,7,5,Riskite,Xandar,7,10,5,Gax
Kickin Hawk,Ditto,Loseite,Xandar,6,9,7,Whereite,Rylos,7,4,7,Gax
Heatblast,Ultimate Swampfire,Seaite,Vortis,7,10,5,Receiveite,Nebulon,9,4,10,Snare-oh
Blitzwolfer,Snare-oh,Respondite,Beta Hydri,5,8,9,Spaceite,Vulcan,8,9,9,Ultimate Big Chill
Ditto,Ultimate Big Chill,Togetherite,Altair IV,5,6,6,Discussionite,Nebulon,7,10,6,Ultimate Swampfire
Upchuck,Ultimate Spidermonkey,Riskite,Hala,5,9,10,Formite,Solaris,9,8,9,Humungousaur
Overflow,Big Chill,Whereite,Vortis,9,5,7,Aite,Orion Nebula,5,4,8,Overflow
Brainstorm,Ultimate Cannonbolt,Somebodyite,Vega,10,5,8,Workite,Vortis,5,7,6,Gax
Swampfire,Gax,Withoutite,Hala,7,6,8,Receiveite,Tierra Nova,9,8,6,Crashhopper
Ultimate Humungousaur,Ultimate Cannonbolt,Togetherite,Vulcan,8,4,10,Workite,Krypton,9,7,5,Terraspin
Alien X,Heatblast,Colorite,Orion Nebula,5,6,9,Actite,Vortis,7,5,9,Eatle
Toepick,Ultimate Swampfire,Personite,Vega,5,10,8,Centuryite,Beta Hydri,9,4,10,Ultimate Humungousaur
Upgrade,Chamalien,Addite,Vortis,10,10,10,Personite,Solaris,7,4,10,Ultimate Big Chill
AmpFibian,Chamalien,Aite,Krypton,5,10,9,Respondite,Ego the Living Planet,5,9,10,Swampfire
AmpFibian,Wildmutt,Withoutite,Solaris,10,4,6,Chanceite,Orion Nebula,8,8,5,Terraspin
Goop,Gravattack,Candidateite,Nexus Prime,9,5,8,Greenite,Nebulon,5,5,5,Cannonbolt
Ultimate Wildmutt,Armodrillo,Receiveite,Alpha Centauri,10,7,6,Oilite,Krypton,9,5,6,Terraspin
Hot Shot,Lodestar,Acrossite,Xandar,8,7,10,Articleite,Tierra Nova,5,10,5,Ultimate Humungousaur
Ultimate Wildmutt,Ultimate Way Big,Greenite,Rylos,9,5,10,Whereite,Kratos IV,8,9,8,Gax
Heatblast,Gravattack,Ontoite,Altair IV,10,6,5,Mostite,Kratos IV,8,4,10,Ultimate Swampfire
Goop,Ultimate Echo Echo,Programite,Tierra Nova,9,5,9,Formite,Tau Ceti,9,10,10,Goop
Rath,Snare-oh,Taxite,Vega,5,8,9,Townite,Xandar,10,6,8,Eatle
Shocksquatch,Ultimate Swampfire,Threeite,Tierra Nova,10,5,9,Minuteite,Tierra Nova,7,8,8,Upgrade
Walkatrout,Wildmutt,Formite,Tierra Nova,9,6,8,Valueite,Krypton,5,4,10,Eatle
Upchuck,Armodrillo,Acrossite,Altair IV,9,9,6,Particularite,Alpha Centauri,10,8,8,Cannonbolt
Hot Shot,Snare-oh,Colorite,Solaris,7,4,7,Aite,Qonos,9,10,10,Stinkfly
Crashhopper,Four Arms,Agentite,Rylos,7,6,8,Decideite,Xandar,5,10,7,Eatle
Snare-oh,Terraspin,Loseite,Tierra Nova,6,4,9,Electionite,Vega,8,6,10,The Worst
Terraspin,Toepick,Mostite,Epsilon Eridani,8,4,5,Sourceite,Hala,8,6,10,NRG
Frankenstrike,Lodestar,Acrossite,Nebulon,7,4,8,Articleite,Rylos,8,7,6,Ultimate Cannonbolt
Toepick,Armodrillo,Colorite,Vortis,9,8,8,Cellite,Zygara,9,10,10,Terraspin
Way Big,Big Chill,Togetherite,Vega,5,4,8,Decideite,Xandar,5,7,5,Goop
Ultimate Swampfire,Ditto,Somebodyite,Vulcan,9,9,8,Herite,Beta Hydri,8,5,5,Four Arms
Rath,Big Chill,Cellite,Vega,9,4,6,Sourceite,Orion Nebula,9,4,6,Grey Matter
Brainstorm,Wildmutt,Withoutite,Beta Hydri,9,10,6,Decideite,Xandar,8,10,7,Frankenstrike
Shocksquatch,Upchuck,Everite,Beta Hydri,10,7,8,Particularlyite,Zygara,6,8,6,Spidermonkey
XLR8,Ultimate Big Chill,Particularlyite,Beta Hydri,5,4,10,Herite,Tierra Nova,8,5,8,AmpFibian
Upchuck,Jetray,Eastite,Solaris,8,8,9,Aite,Xandar,7,9,5,Gravattack
Way Big,Big Chill,Actionite,Krypton,7,6,10,Aite,Sirius,8,4,9,Grey Matter
Brainstorm,Diamondhead,Agentite,Xandar,9,5,10,Minuteite,Zygara,10,8,9,Jetray
Upchuck,Way Big,Lateite,Vulcan,10,8,7,Riskite,Tierra Nova,9,4,7,Big Chill
Diamondhead,Ultimate Wildmutt,Toughite,Xandar,9,5,10,Oilite,Tau Ceti,8,7,6,Glitch Ben
Ultimate Big Chill,Big Chill,Electionite,Solaris,5,6,7,Agentite,Epsilon Eridani,9,10,8,Big Chill
Gravattack,Four Arms,Mostite,Rylos,10,4,10,Sourceite,Xandar,9,8,9,Gravattack
Crashhopper,Four Arms,Personite,Krypton,10,6,5,Threeite,Hala,5,4,5,Gravattack
Ditto,Lodestar,Eastite,Altair IV,5,9,8,Electionite,Tau Ceti,7,4,10,Ultimate Humungousaur
Wildmutt,Ultimate Swampfire,Maybeite,Nebulon,8,7,6,Minuteite,Nebulon,6,10,6,Ditto
Hot Shot,Ultimate Way Big,Particularlyite,Krypton,6,8,9,Decideite,Orion Nebula,8,6,5,Way Big
Rath,Toepick,Bestite,Vega,7,9,5,Sourceite,Nebulon,5,6,10,Gravattack
Swampfire,Overflow,Workite,Vortis,7,5,10,Centuryite,Zygara,9,6,10,Fasttrack
Goop,Gravattack,Centuryite,Tierra Nova,10,5,5,Cellite,Solaris,8,6,9,Gravattack
Fasttrack,Four Arms,Simpleite,Andromeda Prime,7,7,5,Decideite,Hala,8,9,9,Ultimate Cannonbolt
Glitch Ben,Ultimate Gravattack,Indeedite,Nexus Prime,6,7,8,Particularite,Tierra Nova,5,4,10,Snare-oh
Snare-oh,Ultimate Swampfire,Totalite,Altair IV,9,7,10,Receiveite,Rylos,8,4,7,Ultimate Swampfire
Brainstorm,Blitzwolfer,Minuteite,Qonos,9,6,8,Maybeite,Tierra Nova,9,6,8,The Worst
Blitzwolfer,Armodrillo,Mostite,Vega,8,10,9,Particularite,Krypton,8,6,10,Ditto
The Worst,Heatblast,Alsoite,Sirius,5,8,7,Townite,Vortis,10,4,8,Terraspin
Feedback,Ultimate Swampfire,Threeite,Orion Nebula,7,4,5,Riskite,Tierra Nova,6,6,9,Upgrade
Ultimate Big Chill,Pesky Dust,Girlite,Solaris,9,5,5,Personite,Ego the Living Planet,10,10,6,Kickin Hawk
Swampfire,Cannonbolt,Electionite,Vega,7,7,6,Girlite,Zantron,6,10,10,Jury Rigg
Spidermonkey,Jetray,Particularite,Solaris,9,5,6,Workite,Hala,8,10,7,Ultimate Swampfire
Ball Weevil,Ultimate Swampfire,Totalite,Zygara,9,7,5,Centuryite,Tau Ceti,10,4,7,Jury Rigg
Blitzwolfer,Jetpack Alien,Receiveite,Hala,5,8,6,Sourceite,Altair IV,6,5,7,Grey Matter
Terraspin,Feedback,Mostite,Alpha Centauri,10,8,6,Norite,Xandar,10,6,6,Lodestar
Alien X,Four Arms,Indeedite,Tierra Nova,7,8,6,Decideite,Orion Nebula,7,4,6,Ultimate Big Chill
Way Big,Four Arms,Togetherite,Altair IV,5,7,9,Chanceite,Epsilon Eridani,8,4,6,Upchuck
Upgrade,Toepick,Girlite,Sirius,9,6,10,Agentite,Hala,8,4,10,Eatle
Crashhopper,Big Chill,Dealite,Orion Nebula,5,6,7,Agentite,Orion Nebula,7,6,5,Jury Rigg
Slapback,Ultimate Big Chill,Agentite,Kratos IV,7,6,5,Particularite,Hala,10,10,8,Slapback
Kickin Hawk,AmpFibian,Sendite,Solaris,9,9,7,Discussionite,Vulcan,10,10,6,The Worst
Jetray,Way Big,Oilite,Nebulon,7,5,5,Toughite,Tierra Nova,8,4,6,Armodrillo
Wildvine,Ultimate Swampfire,Everite,Vortis,10,8,6,Alsoite,Vega,6,9,6,Overflow
Slapback,AmpFibian,Greenite,Xandar,5,6,9,Formite,Qonos,8,9,5,Toepick
Big Chill,Jetray,Workite,Ego the Living Planet,8,7,5,Herite,Vortis,9,4,8,NRG
Goop,Eatle,Alsoite,Altair IV,5,10,8,Valueite,Krypton,5,4,8,Upchuck
Feedback,Ultimate Big Chill,Girlite,Vega,6,6,8,Workite,Tierra Nova,5,7,10,Alien X
Gravattack,Armodrillo,Formite,Epsilon Eridani,7,8,10,Herite,Vulcan,9,5,6,Eatle
Alien X,Jetray,Personite,Vega,7,8,9,Actite,Xandar,5,4,5,Eatle
Rath,Armodrillo,Bestite,Vega,10,9,9,Toughite,Alpha Centauri,8,6,9,Gravattack
Upchuck,Ultimate Swampfire,Acrossite,Hala,9,5,10,Minuteite,Sirius,8,7,8,Big Chill
Shocksquatch,Toepick,Loseite,Solaris,9,10,8,Whereite,Xandar,8,6,6,Ultimate Gravattack
Jetpack Alien,Lodestar,Ontoite,Vortis,6,8,7,Articleite,Krypton,6,6,10,Ultimate Way Big
Shock Rock,Toepick,Whereite,Krypton,7,8,9,Decideite,Hala,5,6,7,NRG
Walkatrout,Jury Rigg,Cellite,Sirius,10,8,6,Discussionite,Hala,6,10,5,Ultimate Echo Echo
Eatle,Lodestar,Nameite,Altair IV,10,8,10,Actite,Vortis,8,6,8,Ultimate Way Big
Overflow,Grey Matter,Personite,Alpha Centauri,10,7,7,Whereite,Epsilon Eridani,7,7,6,Slapback
The Worst,Wildmutt,Politicalite,Solaris,9,6,10,Groundite,Orion Nebula,9,5,10,Jetpack Alien
Slapback,Ultimate Swampfire,Indeedite,Nexus Prime,9,4,9,Electionite,Rylos,10,4,8,Ultimate Humungousaur
Crashhopper,Ultimate Cannonbolt,Minuteite,Krypton,8,9,6,Dealite,Vulcan,9,6,7,Ultimate Way Big
Jetray,Chamalien,Workite,Tierra Nova,7,5,6,Discussionite,Tierra Nova,8,8,8,Jetpack Alien
NRG,AmpFibian,Withoutite,Rylos,8,4,5,Articleite,Zygara,8,6,9,Ultimate Echo Echo
Heatblast,Shocksquatch,Ontoite,Ego the Living Planet,10,5,9,Everite,Beta Hydri,9,10,5,Feedback
Rath,Grey Matter,Cellite,Vega,6,4,9,Threeite,Rylos,5,4,9,Overflow
Ultimate Wildmutt,Eatle,Actionite,Vega,5,5,7,Valueite,Vulcan,5,10,6,Crashhopper
Ultimate Humungousaur,Toepick,Greenite,Nebulon,5,8,10,Whereite,Rylos,9,5,5,Bloxx
Ultimate Humungousaur,Ultimate Way Big,Actionite,Solaris,9,6,5,Whereite,Hala,5,10,5,Gravattack
Eye Guy,Feedback,Particularite,Vortis,9,7,5,Centuryite,Tau Ceti,10,10,5,Mole-Stache
Ultimate Echo Echo,Whampire,Herite,Omega Centauri,9,5,5,Simpleite,Vega,10,10,6,Jury Rigg
Gravattack,Ditto,Receiveite,Rylos,9,7,7,Actite,Altair IV,8,10,9,Upchuck
Way Big,Eatle,Formite,Vega,6,4,7,Valueite,Epsilon Eridani,5,6,9,Ultimate Cannonbolt
Swampfire,Gax,Programite,Pandora,8,8,8,Minuteite,Zygara,9,9,6,Ball Weevil
Ditto,Blitzwolfer,Minuteite,Altair IV,7,7,9,Girlite,Ego the Living Planet,9,6,5,Ultimate Swampfire
XLR8,Whampire,Girlite,Sirius,5,5,8,Discussionite,Tierra Nova,9,4,7,Gravattack
Ultimate Spidermonkey,Gax,Threeite,Hala,6,10,8,Norite,Ego the Living Planet,8,7,9,Armodrillo
Kickin Hawk,Toepick,Totalite,Altair IV,5,4,5,Sourceite,Epsilon Eridani,5,4,5,Cannonbolt
Brainstorm,AmpFibian,Toughite,Solaris,9,5,5,Agentite,Tau Ceti,5,4,10,Cannonbolt
Ghostfreak,Ultimate Swampfire,Everite,Omega Centauri,9,5,9,Totalite,Vortis,6,6,5,Ultimate Swampfire
Whampire,Ultimate Way Big,Indeedite,Rylos,6,6,9,Sourceite,Krypton,5,4,10,Ultimate Way Big
Frankenstrike,Ultimate Wildmutt,Storeite,Xandar,9,7,6,Particularite,Vulcan,9,8,5,Four Arms
Water Hazard,Feedback,Seaite,Vortis,9,4,5,Centuryite,Vega,6,8,7,Ultimate Echo Echo
Shocksquatch,Upgrade,Maybeite,Zygara,7,6,6,Storeite,Ego the Living Planet,10,10,5,Clockwork
Frankenstrike,Lodestar,Personite,Alpha Centauri,7,10,5,Cellite,Vega,8,8,5,Toepick
Glitch Ben,Jetpack Alien,Minuteite,Sirius,5,10,5,Sourceite,Krypton,8,7,8,Eatle
Whampire,Jetpack Alien,Receiveite,Altair IV,5,9,7,Herite,Epsilon Eridani,7,8,8,Four Arms
Clockwork,Chamalien,Darkite,Solaris,8,4,7,Simpleite,Hala,6,10,9,Ultimate Cannonbolt
Ball Weevil,Snare-oh,Threeite,Hala,9,4,10,Townite,Vortis,5,4,10,Chamalien
Glitch Ben,Four Arms,Eastite,Nexus Prime,5,7,5,Threeite,Epsilon Eridani,9,4,9,Way Big
Terraspin,NRG,Littleite,Rylos,7,9,5,Earlyite,Epsilon Eridani,9,6,5,Cannonbolt
Blitzwolfer,Chamalien,Respondite,Vega,9,7,9,Discussionite,Zantron,7,6,6,Way Big
Jetpack Alien,Gravattack,Maybeite,Tau Ceti,7,4,8,Personite,Solaris,9,5,6,Ultimate Swampfire
Big Chill,Jetpack Alien,Girlite,Vulcan,9,6,7,Herite,Xandar,5,6,10,Chamalien
Fasttrack,Snare-oh,Withoutite,Tierra Nova,5,9,9,Agentite,Krypton,8,4,6,Ultimate Big Chill
Eye Guy,Glitch Ben,Loseite,Rylos,5,7,10,Withoutite,Tierra Nova,6,7,10,Glitch Ben
Ball Weevil,Ultimate Echo Echo,Yardite,Kratos IV,8,7,8,Formite,Vega,9,4,8,AmpFibian
Ultimate Wildmutt,Four Arms,Formite,Vega,10,5,6,Threeite,Hala,5,7,5,Humungousaur
Jetpack Alien,Way Big,Darkite,Zygara,9,5,10,Withoutite,Vega,8,5,8,Ultimate Echo Echo
Shocksquatch,Slapback,Sourceite,Solaris,9,5,6,Greenite,Altair IV,5,10,5,Ditto
Mole-Stache,Terraspin,Faceite,Sirius,7,5,9,Darkite,Xandar,9,10,5,Ultimate Echo Echo
Ditto,Whampire,Minuteite,Rylos,9,7,6,Formite,Tau Ceti,9,6,10,Gravattack
Atomix,Toepick,Acrossite,Vega,7,5,8,Decideite,Xandar,5,10,5,Gravattack
Snare-oh,Pesky Dust,Herite,Solaris,10,4,6,Totalite,Nexus Prime,7,9,7,Swampfire
Snare-oh,Wildvine,Withoutite,Xenon,10,10,8,Electionite,Rylos,10,10,10,Ultimate Swampfire
Astrodactyl,Terraspin,Acrossite,Omega Centauri,9,7,7,Formite,Altair IV,7,10,10,AmpFibian
Ultimate Swampfire,Cannonbolt,Particularlyite,Beta Hydri,10,8,6,Centuryite,Nebulon,7,4,7,Shocksquatch
Goop,Gravattack,Centuryite,Altair IV,5,7,8,Candidateite,Tierra Nova,8,7,9,Ditto
Feedback,Toepick,Sourceite,Hala,6,7,8,Sourceite,Hala,5,7,10,Brainstorm
Glitch Ben,Eatle,Respondite,Beta Hydri,10,4,5,Valueite,Krypton,5,6,8,Mole-Stache
Shock Rock,Ultimate Way Big,Taxite,Orion Nebula,8,7,9,Decideite,Xandar,7,4,10,Jetpack Alien
Big Chill,Ultimate Swampfire,Sourceite,Alpha Centauri,7,9,7,Centuryite,Nebulon,9,5,9,The Worst
Upgrade,XLR8,Particularite,Altair IV,9,8,10,Minuteite,Qonos,10,10,6,Clockwork
Kickin Hawk,Pesky Dust,Yardite,Zygara,9,6,6,Riskite,Xandar,9,9,8,Upgrade
Way Big,Toepick,Greenite,Alpha Centauri,9,5,10,Whereite,Vortis,7,8,10,Jetpack Alien
Mole-Stache,Jetray,Sendite,Hala,5,8,6,Workite,Alpha Centauri,10,6,8,Goop
Ditto,Chamalien,Articleite,Vega,9,6,8,Discussionite,Vulcan,8,6,9,Goop
Terraspin,Jury Rigg,Taxite,Rylos,8,9,6,Articleite,Vulcan,6,6,7,Grey Matter
Ball Weevil,Upgrade,Maybeite,Hala,9,4,9,Thusite,Pandora,8,8,9,Alien X
Shock Rock,Four Arms,Decideite,Vega,10,6,6,Threeite,Krypton,5,4,10,Eatle
Walkatrout,Wildmutt,Cellite,Nebulon,10,9,6,Chanceite,Orion Nebula,5,8,6,Frankenstrike
Brainstorm,Eatle,Personite,Vulcan,10,5,8,Valueite,Epsilon Eridani,5,4,8,Mole-Stache
Rath,Wildmutt,Taxite,Epsilon Eridani,5,6,6,Valueite,Xandar,5,7,8,Eatle
Diamondhead,Terraspin,Evidenceite,Omega Centauri,9,8,7,Articleite,Hala,9,7,7,Ultimate Gravattack
Upchuck,Big Chill,Dealite,Vulcan,9,5,6,Aite,Vulcan,7,6,6,Crashhopper
Humungousaur,Ultimate Gravattack,Agentite,Beta Hydri,9,6,8,Earlyite,Kratos IV,5,10,5,Ultimate Echo Echo
Big Chill,Fasttrack,Withoutite,Altair IV,6,7,9,Withoutite,Krypton,10,4,8,Ultimate Gravattack
Terraspin,Big Chill,Littleite,Epsilon Eridani,7,9,8,Sourceite,Tierra Nova,5,7,5,NRG
Ultimate Echo Echo,Armodrillo,Totalite,Xandar,9,6,8,Programite,Kratos IV,10,6,5,Brainstorm
Goop,Armodrillo,Nameite,Alpha Centauri,10,5,5,Electionite,Tierra Nova,5,6,10,Ultimate Big Chill
Humungousaur,Big Chill,Withoutite,Hala,7,8,9,Whereite,Orion Nebula,8,10,10,Terraspin
Terraspin,Eatle,Receiveite,Altair IV,9,7,6,Valueite,Orion Nebula,9,10,7,Eatle
Diamondhead,Ultimate Gravattack,Articleite,Xenon,5,10,9,Spaceite,Alpha Centauri,9,5,10,Slapback
Ultimate Spidermonkey,Toepick,Toughite,Qonos,9,5,5,Sourceite,Tierra Nova,5,9,9,Pesky Dust
Jetray,AmpFibian,Acrossite,Altair IV,10,6,10,Oilite,Krypton,10,6,9,Ultimate Big Chill
Diamondhead,Ultimate Big Chill,Valueite,Rylos,5,4,7,Townite,Vulcan,7,4,6,Goop
Ball Weevil,Ultimate Wildmutt,Totalite,Vortis,7,7,6,Agentite,Hala,10,10,10,Feedback
Lodestar,Grey Matter,Cellite,Vega,8,8,10,Chanceite,Orion Nebula,5,4,7,Eatle
Upchuck,Ultimate Wildmutt,Particularlyite,Rylos,7,10,9,Herite,Alpha Centauri,7,4,6,Upchuck
Snare-oh,Ultimate Swampfire,Sourceite,Sirius,9,4,5,Darkite,Nebulon,7,4,6,AmpFibian
Goop,Gutrot,Candidateite,Altair IV,10,8,6,Togetherite,Pandora,9,8,6,Ultimate Way Big
Upchuck,Jetray,Respondite,Tierra Nova,8,8,5,Agentite,Xandar,6,9,10,Ultimate Echo Echo
