alien_name,enemy_name,alien1_species,alien1_home_planet,alien1_strength_level,alien1_speed_level,alien1_intelligence,alien2_species,alien2_home_planet,alien2_strength_level,alien2_speed_level,alien2_intelligence,winner
Crashhopper,AmpFibian,Colorite,Vega,7,7,9,Particularite,Zantron,5,8,5,Crashhopper
Eye Guy,Upgrade,Middleite,Kratos IV,10,8,8,Thusite,Zygara,9,10,10,Gravattack
Brainstorm,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Orion Nebula,10,10,7,Terraspin
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,7,4,10,Way Big
Snare-oh,Glitch Ben,Aite,Vulcan,5,6,7,Townite,Rylos,8,4,8,Ditto
Shock Rock,Eatle,Riskite,Zygara,9,10,6,Valueite,Orion Nebula,5,7,5,Eatle
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,7,Whereite,Xandar,7,6,9,Blitzwolfer
Hot Shot,Toepick,Storeite,Talos IV,9,6,7,Whereite,Xandar,7,6,9,Toepick
Goop,Whampire,Alsoite,Ego the Living Planet,9,8,7,Riskite,Zygara,9,10,6,Goop
Lodestar,Ultimate Gravattack,Cellite,Krypton,6,8,10,Actite,Rylos,10,4,7,Lodestar
Bloxx,Ditto,Agentite,Hala,8,10,9,Workite,Alpha Centauri,8,4,6,Ditto
Gax,Snare-oh,Girlite,Altair IV,9,7,6,Aite,Vulcan,5,6,7,Snare-oh
Ultimate Swampfire,XLR8,Centuryite,Ego the Living Planet,9,10,10,Toughite,Beta Hydri,9,5,8,Ultimate Swampfire
AmpFibian,Armodrillo,Norite,Beta Hydri,7,10,10,Discussionite,Tierra Nova,5,4,10,Armodrillo
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Spidermonkey,Feedback,Evidenceite,Zygara,8,9,9,Respondite,Vulcan,8,6,6,Heatblast
Glitch Ben,Diamondhead,Oilite,Vega,8,4,8,Evidenceite,Vega,7,7,9,Glitch Ben
Kickin Hawk,Gravattack,Withoutite,Beta Hydri,9,5,8,Greenite,Kratos IV,5,4,6,Gravattack
Chamalien,Ditto,Articleite,Alpha Centauri,5,4,5,Workite,Alpha Centauri,8,7,6,Chamalien
Glitch Ben,Diamondhead,Oilite,Vega,8,4,8,Evidenceite,Vega,7,7,9,Glitch Ben
Atomix,Fasttrack,Eastite,Rylos,10,5,10,Actite,Altair IV,9,10,10,Fasttrack
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,7,7,Threeite,Beta Hydri,7,4,6,Ultimate Way Big
Way Big,Four Arms,Formite,Tierra Nova,7,8,8,Decideite,Epsilon Eridani,8,4,5,Four Arms
Wildmutt,Gutrot,Maybeite,Solaris,8,5,8,Centuryite,Ego the Living Planet,9,10,10,Shocksquatch
Ultimate Cannonbolt,Wildmutt,Greenite,Pandora,7,7,6,Chanceite,Epsilon Eridani,8,6,10,Gravattack
Kickin Hawk,Chamalien,Loseite,Vortis,8,5,8,Articleite,Alpha Centauri,5,4,5,Four Arms
Glitch Ben,Chamalien,Oilite,Vega,8,4,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Ultimate Echo Echo,Ultimate Swampfire,Totalite,Solaris,6,6,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Echo Echo
Upgrade,Big Chill,Receiveite,Pandora,6,7,10,Sourceite,Vortis,9,5,8,Big Chill
Ultimate Big Chill,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Walkatrout,Grey Matter,Taxite,Vulcan,5,9,5,Groundite,Krypton,8,4,6,Grey Matter
Ditto,Swampfire,Workite,Alpha Centauri,8,4,6,Electionite,Krypton,9,4,10,Swampfire
Atomix,Fasttrack,Eastite,Sirius,10,5,10,Programite,Altair IV,9,10,7,Gravattack
AmpFibian,Way Big,Particularite,Zantron,5,8,5,Formite,Tierra Nova,7,8,10,Way Big
Bloxx,Ditto,Agentite,Hala,8,8,9,Workite,Alpha Centauri,8,4,6,Ditto
Eatle,Ultimate Way Big,Valueite,Orion Nebula,5,7,5,Workite,Alpha Centauri,8,4,6,Grey Matter
Hot Shot,Toepick,Personite,Epsilon Eridani,9,9,7,Whereite,Xandar,7,6,9,Toepick
Pesky Dust,Way Big,Simpleite,Nexus Prime,6,7,5,Formite,Tierra Nova,7,8,10,Pesky Dust
Ghostfreak,Feedback,Maybeite,Solaris,8,6,6,Riskite,Altair IV,9,10,6,Whampire
Toepick,Heatblast,Whereite,Xandar,7,6,9,Ontoite,Talos IV,9,6,9,Toepick
Diamondhead,Snare-oh,Faceite,Zygara,7,7,9,Aite,Vulcan,5,6,7,Diamondhead
Ghostfreak,Gax,Maybeite,Solaris,8,8,6,Riskite,Altair IV,9,5,6,Ghostfreak
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,7,7,Threeite,Alpha Centauri,7,4,6,Terraspin
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Atomix,Glitch Ben,Eastite,Sirius,10,5,10,Programite,Altair IV,9,10,10,Atomix
Gravattack,Wildmutt,Greenite,Kratos IV,5,7,6,Chanceite,Epsilon Eridani,8,6,10,Wildmutt
Water Hazard,Ultimate Swampfire,Seaite,Xandar,9,6,6,Sourceite,Ego the Living Planet,9,7,10,Upgrade
AmpFibian,Way Big,Particularite,Zantron,5,8,5,Formite,Tierra Nova,7,8,10,AmpFibian
Pesky Dust,Way Big,Simpleite,Nexus Prime,6,7,7,Formite,Tierra Nova,7,8,10,Way Big
Jury Rigg,Four Arms,Toughite,Qonos,7,4,8,Decideite,Epsilon Eridani,8,4,5,Four Arms
Stinkfly,Slapback,Eastite,Sirius,5,5,10,Personite,Hala,9,4,5,Walkatrout
Eatle,Ultimate Way Big,Valueite,Orion Nebula,5,7,5,Threeite,Alpha Centauri,7,4,6,Ultimate Way Big
Way Big,Four Arms,Toughite,Tierra Nova,7,4,8,Decideite,Epsilon Eridani,8,4,5,Jury Rigg
Ultimate Spidermonkey,Four Arms,Sendite,Nebulon,10,10,5,Decideite,Epsilon Eridani,8,4,5,Four Arms
Atomix,Glitch Ben,Eastite,Sirius,10,5,10,Oilite,Vega,8,4,8,Atomix
Gax,Snare-oh,Girlite,Altair IV,9,5,6,Aite,Vulcan,5,6,7,Gax
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Humungousaur
Upgrade,Big Chill,Minuteite,Pandora,9,7,10,Sourceite,Vortis,9,5,8,Upgrade
Whampire,Eatle,Riskite,Zygara,7,10,6,Valueite,Orion Nebula,5,7,5,Eatle
Shocksquatch,Cannonbolt,Everite,Zygara,9,6,6,Minuteite,Nebulon,10,10,7,Shocksquatch
Rath,Eatle,Bestite,Vega,5,8,8,Valueite,Orion Nebula,5,7,5,Rath
Fasttrack,Ultimate Spidermonkey,Programite,Altair IV,9,10,10,Sendite,Nebulon,10,10,5,Fasttrack
Fasttrack,Ultimate Spidermonkey,Programite,Altair IV,9,10,10,Sendite,Nebulon,10,10,5,Fasttrack
Swampfire,Ultimate Echo Echo,Electionite,Krypton,9,6,10,Totalite,Solaris,6,6,9,Ultimate Echo Echo
NRG,Swampfire,Indeedite,Andromeda Prime,7,4,10,Electionite,Krypton,9,4,10,Armodrillo
Goop,Whampire,Alsoite,Ego the Living Planet,9,8,7,Riskite,Zygara,9,10,6,Goop
Wildmutt,Ultimate Echo Echo,Personite,Epsilon Eridani,9,6,7,Totalite,Solaris,6,6,9,Wildmutt
Gax,Ball Weevil,Girlite,Altair IV,9,10,6,Darkite,Tierra Nova,10,10,8,Ball Weevil
Whampire,Feedback,Spaceite,Zygara,9,9,8,Norite,Epsilon Eridani,7,10,10,Toepick
Cannonbolt,Big Chill,Minuteite,Nebulon,10,10,7,Sourceite,Vortis,9,5,8,Big Chill
Eatle,Ultimate Way Big,Valueite,Orion Nebula,5,7,5,Threeite,Hala,7,4,6,Ultimate Way Big
Ditto,Swampfire,Middleite,Beta Hydri,5,4,6,Electionite,Krypton,9,4,10,Ditto
Bloxx,Ditto,Agentite,Orion Nebula,5,7,8,Workite,Alpha Centauri,8,4,6,Grey Matter
Alien X,Ultimate Swampfire,Indeedite,Andromeda Prime,7,8,6,Centuryite,Ego the Living Planet,9,10,10,Ultimate Big Chill
Chamalien,Pesky Dust,Articleite,Alpha Centauri,5,4,5,Simpleite,Nexus Prime,8,7,6,The Worst
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Jury Rigg,Four Arms,Toughite,Qonos,7,4,8,Decideite,Epsilon Eridani,8,4,5,Way Big
Terraspin,Ultimate Big Chill,Mostite,Orion Nebula,10,6,7,Herite,Sirius,9,10,9,Ultimate Big Chill
Upgrade,Big Chill,Receiveite,Pandora,6,7,10,Sourceite,Vortis,9,5,8,Big Chill
Rath,Wildmutt,Agentite,Kratos IV,5,7,10,Norite,Alpha Centauri,8,4,6,Ditto
AmpFibian,Way Big,Particularite,Zantron,5,8,5,Formite,Tierra Nova,7,8,10,AmpFibian
Ghostfreak,Gax,Maybeite,Solaris,8,8,6,Girlite,Altair IV,9,5,6,Ghostfreak
Big Chill,Ultimate Cannonbolt,Sourceite,Vortis,9,5,8,Spaceite,Xandar,8,9,9,Ultimate Cannonbolt
Ultimate Cannonbolt,Wildmutt,Greenite,Kratos IV,5,7,9,Leaderite,Epsilon Eridani,8,6,10,Gravattack
Spidermonkey,Upchuck,Spaceite,Sirius,5,9,9,Particularlyite,Krypton,7,6,10,Hot Shot
Shock Rock,Eatle,Littleite,Rylos,7,6,6,Valueite,Orion Nebula,5,7,5,Eatle
Upgrade,Big Chill,Minuteite,Pandora,9,7,10,Sourceite,Vortis,9,5,8,Upgrade
Bloxx,Ditto,Agentite,Hala,8,8,5,Workite,Alpha Centauri,8,4,6,Ditto
Whampire,Eatle,Riskite,Zygara,9,10,6,Valueite,Orion Nebula,5,7,5,Eatle
Eye Guy,Fasttrack,Middleite,Kratos IV,10,4,8,Programite,Altair IV,9,10,10,Eye Guy
Slapback,Bloxx,Personite,Hala,9,6,5,Agentite,Sirius,8,10,9,Slapback
Ultimate Big Chill,Ultimate Swampfire,Programite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Gax,Ball Weevil,Girlite,Altair IV,9,5,6,Toughite,Tierra Nova,10,10,8,Gax
Shock Rock,Eatle,Littleite,Rylos,7,6,6,Valueite,Orion Nebula,5,7,5,Eatle
Jetpack Alien,Ghostfreak,Townite,Tau Ceti,8,9,8,Groundite,Solaris,8,4,6,Jetpack Alien
Heatblast,Ultimate Echo Echo,Ontoite,Talos IV,9,6,9,Totalite,Solaris,9,6,9,Heatblast
Ultimate Way Big,Overflow,Workite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
AmpFibian,Way Big,Particularite,Zantron,5,8,5,Formite,Tierra Nova,7,8,10,AmpFibian
Shock Rock,Eatle,Riskite,Zygara,9,10,6,Valueite,Orion Nebula,5,7,5,Eatle
Ultimate Humungousaur,Jetpack Alien,Togetherite,Tierra Nova,10,4,6,Storeite,Tau Ceti,9,9,9,Ultimate Humungousaur
Spidermonkey,AmpFibian,Faceite,Vega,7,7,9,Particularite,Zantron,5,6,5,Snare-oh
Stinkfly,Goop,Nameite,Alpha Centauri,5,5,10,Everite,Hala,9,6,5,Stinkfly
Gravattack,Ball Weevil,Girlite,Altair IV,9,10,6,Darkite,Tierra Nova,10,10,8,Gax
Water Hazard,Ultimate Swampfire,Seaite,Xandar,9,10,8,Minuteite,Pandora,9,7,10,Upgrade
Jetray,Upgrade,Spaceite,Beta Hydri,9,10,8,Spaceite,Zygara,9,7,10,Ultimate Echo Echo
Frankenstrike,Ditto,Agentite,Rylos,10,7,8,Actite,Vulcan,5,4,7,Gravattack
Ball Weevil,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Jury Rigg,Four Arms,Toughite,Qonos,7,4,10,Decideite,Epsilon Eridani,8,4,5,Four Arms
Gravattack,Wildmutt,Greenite,Kratos IV,5,7,6,Chanceite,Epsilon Eridani,8,6,10,Gravattack
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Jetray
Ditto,Swampfire,Workite,Alpha Centauri,8,4,6,Electionite,Krypton,9,4,10,Swampfire
Chamalien,Ditto,Articleite,Alpha Centauri,5,4,5,Workite,Alpha Centauri,8,4,6,Grey Matter
Brainstorm,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Orion Nebula,10,4,7,Terraspin
Wildmutt,Big Chill,Ontoite,Tierra Nova,8,7,8,Sourceite,Xandar,8,9,6,Big Chill
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Jetray
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Lodestar
Four Arms,Blitzwolfer,Decideite,Epsilon Eridani,8,4,8,Candidateite,Epsilon Eridani,6,8,6,Wildmutt
Feedback,Armodrillo,Norite,Zantron,7,4,10,Discussionite,Tierra Nova,5,4,10,Armodrillo
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,6,7,Threeite,Hala,7,4,6,Terraspin
Spidermonkey,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Orion Nebula,10,6,7,Terraspin
Ball Weevil,Glitch Ben,Acrossite,Tierra Nova,10,10,8,Oilite,Vega,8,4,8,Glitch Ben
Fasttrack,Ultimate Spidermonkey,Programite,Altair IV,9,10,10,Sendite,Nebulon,10,10,5,Fasttrack
NRG,Armodrillo,Earlyite,Beta Hydri,7,5,10,Taxite,Tierra Nova,5,4,10,Armodrillo
Eatle,Ultimate Way Big,Valueite,Orion Nebula,5,8,5,Workite,Alpha Centauri,8,4,6,Ditto
Toepick,Blitzwolfer,Whereite,Xandar,7,6,9,Storeite,Talos IV,9,6,9,Toepick
Gax,Ultimate Spidermonkey,Girlite,Altair IV,9,5,6,Darkite,Tierra Nova,10,10,8,Ball Weevil
Bullfrag,Toepick,Workite,Tierra Nova,8,9,6,Norite,Omega Centauri,8,9,6,Gravattack
Wildmutt,Shocksquatch,Bestite,Epsilon Eridani,8,8,10,Mostite,Omega Centauri,6,8,5,The Worst
Swampfire,Ultimate Echo Echo,Electionite,Krypton,9,8,10,Totalite,Solaris,6,6,9,Ultimate Echo Echo
Mole-Stache,Goop,Yardite,Vega,8,4,6,Togetherite,Ego the Living Planet,9,8,10,Mole-Stache
AmpFibian,Way Big,Particularite,Zantron,5,8,5,Formite,Tierra Nova,7,8,10,AmpFibian
Mole-Stache,Goop,Yardite,Vega,5,4,6,Alsoite,Ego the Living Planet,9,8,8,Mole-Stache
Slapback,Ultimate Swampfire,Seaite,Xandar,9,9,9,Minuteite,Ego the Living Planet,9,7,10,Water Hazard
Diamondhead,Snare-oh,Faceite,Tierra Nova,7,9,9,Aite,Vulcan,5,10,7,Hot Shot
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Jury Rigg,Four Arms,Toughite,Tierra Nova,7,4,8,Decideite,Epsilon Eridani,8,4,5,Jury Rigg
The Worst,Jetray,Workite,Tierra Nova,10,4,6,Dealite,Tau Ceti,8,8,9,Ultimate Spidermonkey
Shocksquatch,Cannonbolt,Everite,Omega Centauri,9,6,6,Minuteite,Nebulon,10,10,7,Bloxx
Eatle,Ultimate Way Big,Valueite,Orion Nebula,5,7,5,Threeite,Hala,7,4,6,Ultimate Way Big
Ultimate Way Big,Overflow,Threeite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Alien X,Ultimate Big Chill,Girlite,Altair IV,9,9,6,Taxite,Sirius,10,10,7,Gax
Big Chill,Ultimate Cannonbolt,Sourceite,Vortis,9,5,8,Spaceite,Xandar,8,9,9,Ultimate Cannonbolt
Shocksquatch,Eatle,Centuryite,Ego the Living Planet,9,10,6,Minuteite,Nebulon,10,10,8,Whampire
Ultimate Spidermonkey,Four Arms,Toughite,Nebulon,10,10,5,Decideite,Epsilon Eridani,8,4,5,Four Arms
Chromastone,The Worst,Togetherite,Tierra Nova,8,4,6,Simpleite,Tau Ceti,6,8,7,Jetray
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Alien X,Ultimate Swampfire,Indeedite,Andromeda Prime,7,8,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Snare-oh,Grey Matter,Aite,Vulcan,5,6,7,Leaderite,Rylos,8,4,8,Terraspin
Hot Shot,Toepick,Personite,Epsilon Eridani,9,9,7,Whereite,Xandar,6,6,9,Brainstorm
AmpFibian,Way Big,Particularite,Zantron,5,8,5,Formite,Tierra Nova,7,4,10,AmpFibian
Overflow,Big Chill,Minuteite,Nebulon,6,10,7,Sourceite,Vortis,9,5,8,Big Chill
Ultimate Spidermonkey,Glitch Ben,Respondite,Nebulon,10,10,5,Oilite,Vega,8,4,8,Glitch Ben
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Four Arms,The Worst,Decideite,Epsilon Eridani,8,4,5,Candidateite,Vortis,6,8,6,Ultimate Way Big
Ultimate Way Big,Overflow,Candidateite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Wildvine,Ultimate Swampfire,Withoutite,Solaris,9,5,8,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Bloxx,Ditto,Agentite,Hala,5,10,9,Workite,Alpha Centauri,8,4,6,Ditto
Swampfire,Ultimate Echo Echo,Electionite,Krypton,9,4,10,Totalite,Solaris,6,6,9,Ultimate Echo Echo
Gravattack,Wildmutt,Greenite,Kratos IV,5,7,6,Chanceite,Epsilon Eridani,8,6,10,Gravattack
Spidermonkey,Gutrot,Spaceite,Rylos,6,9,9,Particularlyite,Tierra Nova,7,10,10,Lodestar
Feedback,Lodestar,Norite,Beta Hydri,7,4,10,Cellite,Krypton,6,8,10,Feedback
Brainstorm,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Orion Nebula,10,6,7,Terraspin
Walkatrout,Grey Matter,Taxite,Vulcan,5,9,5,Workite,Alpha Centauri,8,4,6,Grey Matter
Ultimate Humungousaur,Echo Echo,Candidateite,Tierra Nova,5,5,6,Sourceite,Xandar,9,9,9,Wildmutt
Spidermonkey,AmpFibian,Faceite,Vega,7,7,9,Particularite,Zantron,5,6,5,Snare-oh
Whampire,Ultimate Cannonbolt,Sourceite,Vortis,9,5,8,Spaceite,Xandar,8,9,9,Ultimate Cannonbolt
Shocksquatch,Cannonbolt,Everite,Omega Centauri,9,6,6,Minuteite,Nebulon,10,10,7,Shocksquatch
Spidermonkey,Upchuck,Dealite,Altair IV,9,9,9,Norite,Epsilon Eridani,7,4,10,NRG
Cannonbolt,Big Chill,Minuteite,Nebulon,6,7,10,Sourceite,Vortis,9,5,8,Cannonbolt
Big Chill,Ultimate Cannonbolt,Sourceite,Vortis,9,5,8,Spaceite,Xandar,8,9,9,Ultimate Cannonbolt
Wildmutt,Wildmutt,Decideite,Krypton,10,4,10,Chanceite,Omega Centauri,5,6,10,Eye Guy
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Stinkfly,Slapback,Nameite,Rylos,5,5,10,Particularlyite,Hala,9,6,5,Stinkfly
Terraspin,Ultimate Way Big,Valueite,Orion Nebula,5,6,5,Threeite,Hala,8,4,6,Ultimate Way Big
Overflow,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Orion Nebula,10,6,7,Terraspin
Upchuck,Feedback,Totalite,Solaris,6,6,9,Norite,Ego the Living Planet,9,4,10,Ultimate Echo Echo
Walkatrout,Upchuck,Taxite,Zygara,7,9,9,Norite,Krypton,7,4,10,Spidermonkey
Grey Matter,Snare-oh,Particularlyite,Rylos,7,5,10,Aite,Vulcan,5,6,7,Gax
Bullfrag,Ultimate Big Chill,Mostite,Orion Nebula,5,6,5,Herite,Sirius,9,10,9,Ultimate Big Chill
Rath,Eatle,Bestite,Vega,5,8,8,Valueite,Orion Nebula,7,7,5,Rath
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Hot Shot,Toepick,Personite,Epsilon Eridani,9,6,7,Whereite,Xandar,7,6,9,Blitzwolfer
Toepick,Eatle,Littleite,Rylos,7,6,6,Valueite,Orion Nebula,5,7,5,Eatle
Four Arms,Ultimate Echo Echo,Decideite,Epsilon Eridani,8,4,5,Simpleite,Nexus Prime,6,8,6,The Worst
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Blitzwolfer
Hot Shot,Toepick,Personite,Epsilon Eridani,8,9,7,Whereite,Xandar,6,6,9,Brainstorm
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Shock Rock,Eatle,Riskite,Zygara,9,10,6,Valueite,Orion Nebula,5,7,5,Eatle
Slapback,Bloxx,Personite,Altair IV,9,6,5,Agentite,Hala,8,10,9,Slapback
Jetpack Alien,Ultimate Cannonbolt,Townite,Tau Ceti,8,9,8,Maybeite,Solaris,8,8,6,Jetpack Alien
Ultimate Spidermonkey,Four Arms,Sendite,Nebulon,10,10,5,Decideite,Epsilon Eridani,8,4,5,Four Arms
Four Arms,The Worst,Decideite,Epsilon Eridani,8,4,5,Candidateite,Vortis,6,8,6,The Worst
Ultimate Swampfire,Jury Rigg,Girlite,Altair IV,9,10,6,Toughite,Qonos,7,10,8,Ball Weevil
Shocksquatch,Cannonbolt,Everite,Omega Centauri,9,6,6,Mostite,Nebulon,10,10,7,Bloxx
Slapback,Bloxx,Personite,Hala,9,6,5,Agentite,Hala,8,10,9,Slapback
Ultimate Echo Echo,Ultimate Way Big,Totalite,Solaris,6,6,9,Threeite,Hala,7,4,6,Ultimate Echo Echo
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Blitzwolfer
Rath,Eatle,Bestite,Vega,5,8,6,Valueite,Orion Nebula,5,7,5,Eatle
Ultimate Humungousaur,Jetray,Togetherite,Vega,10,4,6,Dealite,Tau Ceti,9,8,9,Ultimate Humungousaur
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,5,Upchuck
Ultimate Big Chill,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Ultimate Echo Echo,Ghostfreak,Totalite,Tau Ceti,8,6,9,Norite,Solaris,8,10,10,Jetray
Big Chill,Ultimate Cannonbolt,Sourceite,Vortis,9,5,8,Spaceite,Xandar,8,9,9,Ultimate Cannonbolt
Kickin Hawk,Ultimate Cannonbolt,Sourceite,Vortis,9,5,8,Spaceite,Xandar,8,9,9,Ultimate Cannonbolt
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Brainstorm,Terraspin,Somebodyite,Xenon,10,4,7,Mostite,Orion Nebula,10,6,7,Terraspin
Atomix,Glitch Ben,Darkite,Sirius,10,10,8,Oilite,Vega,8,4,8,Ball Weevil
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,7,10,Actite,Rylos,10,6,7,Humungousaur
Chamalien,Ditto,Agentite,Hala,8,8,5,Workite,Alpha Centauri,8,4,6,Ditto
Slapback,Bloxx,Personite,Altair IV,9,6,5,Agentite,Hala,8,10,9,Slapback
Frankenstrike,Snare-oh,Actionite,Nexus Prime,10,7,8,Aite,Vulcan,5,6,7,Frankenstrike
XLR8,Gravattack,Withoutite,Beta Hydri,9,5,8,Greenite,Kratos IV,5,9,6,XLR8
Fasttrack,Ultimate Spidermonkey,Programite,Altair IV,9,10,10,Sendite,Nebulon,10,10,5,Fasttrack
Big Chill,Ultimate Cannonbolt,Sourceite,Vortis,9,5,8,Spaceite,Xandar,8,9,9,Ultimate Cannonbolt
Frankenstrike,Snare-oh,Actionite,Rylos,10,7,8,Aite,Vulcan,5,6,7,Frankenstrike
Eye Guy,Fasttrack,Middleite,Kratos IV,10,4,8,Programite,Altair IV,9,10,10,Fasttrack
Shocksquatch,Cannonbolt,Everite,Omega Centauri,9,6,6,Minuteite,Nebulon,10,10,7,Bloxx
Bloxx,Ditto,Agentite,Ego the Living Planet,8,10,5,Workite,Alpha Centauri,8,4,6,Ditto
Mole-Stache,Cannonbolt,Everite,Hala,9,6,6,Minuteite,Nebulon,10,10,7,Shocksquatch
The Worst,Overflow,Threeite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Atomix,Glitch Ben,Eastite,Sirius,10,5,10,Oilite,Vega,8,4,8,Atomix
Ultimate Way Big,Overflow,Threeite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Kickin Hawk,AmpFibian,Loseite,Tierra Nova,8,5,8,Particularite,Zantron,5,8,5,AmpFibian
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,7,Whereite,Xandar,7,6,9,Blitzwolfer
Wildvine,Ultimate Swampfire,Candidateite,Solaris,6,6,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Echo Echo
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Terraspin,Ultimate Big Chill,Mostite,Orion Nebula,10,6,7,Herite,Sirius,9,10,9,Ultimate Big Chill
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Heatblast,Ultimate Echo Echo,Ontoite,Talos IV,9,6,9,Totalite,Solaris,6,6,9,Heatblast
Chamalien,Ditto,Articleite,Alpha Centauri,5,4,5,Workite,Alpha Centauri,8,4,6,Grey Matter
Ultimate Way Big,Overflow,Threeite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Astrodactyl,NRG,Acrossite,Hala,10,7,8,Earlyite,Rylos,7,5,10,Frankenstrike
Ultimate Swampfire,XLR8,Centuryite,Ego the Living Planet,6,10,10,Withoutite,Qonos,9,5,8,Ultimate Swampfire
Wildvine,Ultimate Swampfire,Herite,Sirius,9,10,8,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,7,4,10,Way Big
Heatblast,Ultimate Echo Echo,Ontoite,Talos IV,9,6,9,Totalite,Solaris,5,6,9,Heatblast
Snare-oh,Echo Echo,Aite,Vulcan,5,6,7,Respondite,Rylos,8,4,8,Echo Echo
Cannonbolt,Big Chill,Minuteite,Nebulon,6,10,7,Sourceite,Qonos,9,5,8,Cannonbolt
Brainstorm,Terraspin,Somebodyite,Krypton,7,4,7,Mostite,Orion Nebula,10,6,7,Terraspin
Ultimate Big Chill,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Cannonbolt,Big Chill,Minuteite,Nebulon,10,10,7,Sourceite,Vortis,9,5,8,Big Chill
